"Ano,Bimestre,Funcao,Subfuncao,Despesas_Empenhadas_Bimestre,Despesas_Liquidadas_Bimestre"
"2014,4º Bimestre,URBANISMO,RECUPERAÇÃO DE AREAS DEGRADADAS,3820274.67,307363.82"
"2014,4º Bimestre,HABITAÇÃO,HABITAÇÃO URBANA,3852413.7,3852413.7"
"2014,4º Bimestre,SANEAMENTO,SANEAMENTO BÁSICO URBANO,26669172.96,32819332.68"
"2014,4º Bimestre,SANEAMENTO,CONTROLE AMBIENTAL,622655.93,594290.62"
"2014,4º Bimestre,GESTÃO AMBIENTAL,ADMINISTRAÇÃO GERAL,11005927.75,10262529.89"
"2014,4º Bimestre,GESTÃO AMBIENTAL,VIGILANCIA SANITARIA,59426.09,19319.14"
"2014,4º Bimestre,GESTÃO AMBIENTAL,INFRA-ESTRUTURA URBANA,0.0,241910.01"
"2014,4º Bimestre,GESTÃO AMBIENTAL,PRESERVAÇÃO E CONS AMBIENTAL,2721365.49,1419305.01"
"2014,4º Bimestre,GESTÃO AMBIENTAL,CONTROLE AMBIENTAL,4497409.32,3501636.32"
"2014,4º Bimestre,GESTÃO AMBIENTAL,RECUPERAÇÃO DE AREAS DEGRADADAS,15385.45,-15385.28"
"2014,4º Bimestre,INDÚSTRIA,PROMOÇÃO INDUSTRIAL,0.0,0.0"
"2014,4º Bimestre,COMÉRCIO E SERVIÇOS,ADMINISTRAÇÃO GERAL,4217511.26,3878895.96"
"2014,4º Bimestre,COMÉRCIO E SERVIÇOS,COMUNICAÇÃO SOCIAL,0.0,50000.0"
"2014,4º Bimestre,COMÉRCIO E SERVIÇOS,COMERCIALIZAÇÃO,5423954.14,5106771.34"
"2014,4º Bimestre,COMÉRCIO E SERVIÇOS,TURISMO,110860.15,40467.39"
"2014,4º Bimestre,DESPORTO E LAZER,ADMINISTRAÇÃO GERAL,3702050.63,3385153.93"
"2014,4º Bimestre,DESPORTO E LAZER,ASSISTENCIA A CRIANÇA E AO ADOLESCENTE,100950.06,16189.9"
"2014,4º Bimestre,DESPORTO E LAZER,DESPORTO DE RENDIMENTO,32712.9,634.4"
"2014,4º Bimestre,DESPORTO E LAZER,DESPORTO COMUNITÁRIO,523285.84,122539.06"
"2014,4º Bimestre,DESPORTO E LAZER,LAZER,44133.0,46680.05"
"2014,4º Bimestre,ENCARGOS ESPECIAIS,SERVIÇO DA DIVIDA INTERNA,26013066.14,8540769.75"
"2014,4º Bimestre,ENCARGOS ESPECIAIS,SERVIÇO DA DIVIDA EXTERNA,8672193.23,0.0"
"2014,4º Bimestre,ENCARGOS ESPECIAIS,OUTROS ENCARGOS ESPECIAIS,15900477.18,29316187.23"
"2014,5º Bimestre,LEGISLATIVA,AÇÃO LEGISLATIVA,13045840.54,14368369.39"
"2014,5º Bimestre,ESSENCIAL A JUSTIÇA,DEFESA DO INT. PUB NO PROC. JUDIC,193327.94,177701.11"
"2014,5º Bimestre,ESSENCIAL A JUSTIÇA,REPRESENTAÇÃO JUDICIAL E EXTRAJUDICIAL,1457887.21,1432135.06"
"2014,5º Bimestre,ESSENCIAL A JUSTIÇA,ADMINISTRAÇÃO GERAL,3589249.43,3242530.98"
"2014,5º Bimestre,ADMINISTRAÇÃO,PLANEJAMENTO E ORÇAMENTO,0.0,0.0"
"2014,5º Bimestre,ADMINISTRAÇÃO,ADMINISTRAÇÃO GERAL,60243542.45,59025284.51"
"2014,5º Bimestre,ADMINISTRAÇÃO,TECNOLOGIA DA INFORMAÇÃO,0.0,354896.77"
"2014,5º Bimestre,ADMINISTRAÇÃO,FORMAÇÃO DE RECURSOS HUMANOS,101689.48,50388.46"
"2014,5º Bimestre,ADMINISTRAÇÃO,ADMINISTRAÇÃO DE RECEITAS,579329.52,562803.31"
"2014,5º Bimestre,ADMINISTRAÇÃO,COMUNICAÇÃO SOCIAL,860000.0,482834.39"
"2014,5º Bimestre,ADMINISTRAÇÃO,ASSISTENCIA A CRIANÇA E AO ADOLESCENTE,18000.0,16000.0"
"2014,5º Bimestre,SEGURANÇA PÚBLICA,ADMINISTRAÇÃO GERAL,11137498.96,11894291.94"
"2014,5º Bimestre,SEGURANÇA PÚBLICA,POLICIAMENTO,1202764.56,810067.76"
"2014,5º Bimestre,SEGURANÇA PÚBLICA,DEFESA CIVIL,18648.0,18648.0"
"2014,5º Bimestre,SEGURANÇA PÚBLICA,INFORMAÇÃO E INTELIGÊNCIA,17579.16,51036.95"
"2014,5º Bimestre,SEGURANÇA PÚBLICA,ASSISTÊNCIA A CRIANÇA E AD ADOLESCENTE,9187.4,7097.5"
"2014,5º Bimestre,SEGURANÇA PÚBLICA,ASSISTÊNCIA COMUNITARIA,48679.64,189023.0"
"2014,5º Bimestre,ASSISTÊNCIA SOCIAL,ADMINISTRAÇÃO GERAL,2302526.71,2321346.06"
"2014,5º Bimestre,ASSISTÊNCIA SOCIAL,COMUNICAÇÃO SOCIAL,0.0,106000.0"
"2014,5º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTÊNCIA AO IDOSO,59295.29,-180.68"
"2014,5º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTÊNCIA AO PORTADOR DE DEFICIENCIA,104424.4,623783.62"
"2014,5º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTÊNCIA A CRIANÇA E AO ADOLESCENTE,3714783.39,5447327.75"
"2014,5º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTÊNCIA COMUNITARIA,14891842.04,14360888.71"
"2014,5º Bimestre,PREVIDÊNCIA SOCIAL,PREVIDÊNCIA DO ESTATUTÁRIO,92521167.0,91452711.14"
"2014,5º Bimestre,SAÚDE,ATENÇÃO BÁSICA,94912503.73,99556602.69"
"2014,5º Bimestre,SAÚDE,ASSISTENCIA HOSPITALAR E AMBULATORIAL,131012918.26,141781103.92"
"2014,5º Bimestre,SAÚDE,VIGILANCIA SANITARIA,2568126.6,2562138.5"
"2014,5º Bimestre,SAÚDE,VIGILANCIA EPIDEMIOLÓGIA,1997839.13,1231637.57"
"2014,5º Bimestre,TRABALHO,ADMINISTRAÇÃO GERAL,568841.11,512763.47"
"2014,5º Bimestre,TRABALHO,FOMENTO AO TRABALHO,184202.14,18032.54"
"2014,5º Bimestre,EDUCAÇÃO,ENSINO FUNDAMENTAL,100933108.91,120502940.43"
"2014,5º Bimestre,EDUCAÇÃO,EDUCAÇÃO INFANTIL,48584326.75,45131273.83"
"2014,5º Bimestre,CULTURA,ADMINISTRAÇÃO GERAL,5791170.77,6116332.9"
"2014,5º Bimestre,CULTURA,COMUNICAÇÃO SOCIAL,106000.0,200000.0"
"2014,5º Bimestre,CULTURA,ASSISTÊNCIA A CRIANÇA E AO ADOLESCENTE,19631.44,69410.6"
"2014,5º Bimestre,CULTURA,PAT. HISTORICO, ARTÍSTICO E ARQUEOLÓGICO,106361.32,973899.94"
"2014,5º Bimestre,CULTURA,DIFUSÃO CULTURAL,851132.57,1027197.64"
"2014,5º Bimestre,DIREITO DA CIDADANIA,DIREITOS INDIVIDUAIS, COLETIVOS E DIFUSOS,8299.08,15705.65"
"2014,5º Bimestre,URBANISMO,ADMINISTRAÇÃO GERAL,15413021.11,15938169.23"
"2014,5º Bimestre,URBANISMO,NORMATIZAÇÃO E FISCALIZAÇÃO,588340.39,893257.4"
"2014,5º Bimestre,URBANISMO,INFRA-ESTRUTURA URBANA,12244784.42,13757181.62"
"2014,5º Bimestre,URBANISMO,SERVIÇOS URBANOS,17073284.34,18783053.12"
"2014,5º Bimestre,URBANISMO,TRANSPORTES COLETIVOS URBANOS,173829244.21,164547317.68"
"2014,5º Bimestre,URBANISMO,CONTROLE AMBIENTAL,0.0,0.0"
"2014,5º Bimestre,URBANISMO,RECUPERAÇÃO DE AREAS DEGRADADAS,307363.82,3927638.49"
"2014,5º Bimestre,HABITAÇÃO,HABITAÇÃO URBANA,4740085.5,20539928.98"
"2014,5º Bimestre,SANEAMENTO,SANEAMENTO BÁSICO URBANO,32819332.68,26669172.96"
"2014,5º Bimestre,SANEAMENTO,CONTROLE AMBIENTAL,594290.62,622655.93"
"2014,5º Bimestre,GESTÃO AMBIENTAL,ADMINISTRAÇÃO GERAL,10262529.89,11005927.75"
"2014,5º Bimestre,GESTÃO AMBIENTAL,VIGILANCIA SANITARIA,19319.14,59426.09"
"2014,5º Bimestre,GESTÃO AMBIENTAL,INFRA-ESTRUTURA URBANA,241910.01,0.0"
"2014,5º Bimestre,GESTÃO AMBIENTAL,PRESERVAÇÃO E CONS AMBIENTAL,1419305.01,2721365.49"
"2014,5º Bimestre,GESTÃO AMBIENTAL,CONTROLE AMBIENTAL,3501636.32,4497409.32"
"2014,5º Bimestre,GESTÃO AMBIENTAL,RECUPERAÇÃO DE AREAS DEGRADADAS,-15385.28,211884.45"
"2014,5º Bimestre,INDÚSTRIA,PROMOÇÃO INDUSTRIAL,0.0,0.0"
"2014,5º Bimestre,COMÉRCIO E SERVIÇOS,ADMINISTRAÇÃO GERAL,3878895.96,4217511.26"
"2014,5º Bimestre,COMÉRCIO E SERVIÇOS,COMUNICAÇÃO SOCIAL,50000.0,0.0"
"2014,5º Bimestre,COMÉRCIO E SERVIÇOS,COMERCIALIZAÇÃO,5106771.34,5423954.14"
"2014,5º Bimestre,COMÉRCIO E SERVIÇOS,TURISMO,40467.39,110860.15"
"2014,5º Bimestre,DESPORTO E LAZER,ADMINISTRAÇÃO GERAL,3385153.93,3702050.63"
"2014,5º Bimestre,DESPORTO E LAZER,ASSISTENCIA A CRIANÇA E AO ADOLESCENTE,16189.9,100950.06"
"2014,5º Bimestre,DESPORTO E LAZER,DESPORTO DE RENDIMENTO,634.4,32712.9"
"2014,5º Bimestre,DESPORTO E LAZER,DESPORTO COMUNITÁRIO,122539.06,523285.84"
"2014,5º Bimestre,DESPORTO E LAZER,LAZER,46680.05,44133.0"
"2014,5º Bimestre,ENCARGOS ESPECIAIS,SERVIÇO DA DIVIDA INTERNA,8540769.75,8271824.66"
"2014,5º Bimestre,ENCARGOS ESPECIAIS,SERVIÇO DA DIVIDA EXTERNA,0.0,13281500.31"
"2014,5º Bimestre,ENCARGOS ESPECIAIS,OUTROS ENCARGOS ESPECIAIS,29316187.23,15900477.18"
"2014,6º Bimestre,LEGISLATIVA,AÇÃO LEGISLATIVA,18058533.93,19825247.1"
"2014,6º Bimestre,ESSENCIAL A JUSTIÇA,DEFESA DO INT. PUB NO PROC. JUDIC,325409.8,225365.79"
"2014,6º Bimestre,ESSENCIAL A JUSTIÇA,REPRESENTAÇÃO JUDICIAL E EXTRAJUDICIAL,1673140.74,1698892.8"
"2014,6º Bimestre,ESSENCIAL A JUSTIÇA,ADMINISTRAÇÃO GERAL,4905053.82,5244770.72"
"2014,6º Bimestre,ADMINISTRAÇÃO,PLANEJAMENTO E ORÇAMENTO,-800.0,2696.83"
"2014,6º Bimestre,ADMINISTRAÇÃO,ADMINISTRAÇÃO GERAL,81388404.18,78123667.85"
"2014,6º Bimestre,ADMINISTRAÇÃO,TECNOLOGIA DA INFORMAÇÃO,483049.78,4072965.62"
"2014,6º Bimestre,ADMINISTRAÇÃO,FORMAÇÃO DE RECURSOS HUMANOS,145222.32,120890.91"
"2014,6º Bimestre,ADMINISTRAÇÃO,ADMINISTRAÇÃO DE RECEITAS,815104.0,347293.79"
"2014,6º Bimestre,ADMINISTRAÇÃO,COMUNICAÇÃO SOCIAL,1689587.55,884730.39"
"2014,6º Bimestre,ADMINISTRAÇÃO,ASSISTENCIA A CRIANÇA E AO ADOLESCENTE,24000.0,83500.0"
"2014,6º Bimestre,SEGURANÇA PÚBLICA,ADMINISTRAÇÃO GERAL,13976925.89,14203815.63"
"2014,6º Bimestre,SEGURANÇA PÚBLICA,POLICIAMENTO,1010972.17,506248.5"
"2014,6º Bimestre,SEGURANÇA PÚBLICA,DEFESA CIVIL,0.0,0.0"
"2014,6º Bimestre,SEGURANÇA PÚBLICA,INFORMAÇÃO E INTELIGÊNCIA,3315.1,124554.38"
"2014,6º Bimestre,SEGURANÇA PÚBLICA,ASSISTÊNCIA A CRIANÇA E AD ADOLESCENTE,3007.9,19631.44"
"2014,6º Bimestre,SEGURANÇA PÚBLICA,ASSISTÊNCIA COMUNITARIA,14433.81,159911.01"
"2014,6º Bimestre,ASSISTÊNCIA SOCIAL,ADMINISTRAÇÃO GERAL,1505115.0,1547636.07"
"2014,6º Bimestre,ASSISTÊNCIA SOCIAL,COMUNICAÇÃO SOCIAL,102000.0,97830.0"
"2014,6º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTÊNCIA AO IDOSO,207718.62,229122.52"
"2014,6º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTÊNCIA AO PORTADOR DE DEFICIENCIA,1173728.43,267799.36"
"2014,6º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTÊNCIA A CRIANÇA E AO ADOLESCENTE,8841532.88,651458.65"
"2014,6º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTÊNCIA COMUNITARIA,24372863.79,17922724.0"
"2014,6º Bimestre,PREVIDÊNCIA SOCIAL,PREVIDÊNCIA DO ESTATUTÁRIO,114964527.62,114880815.34"
"2014,6º Bimestre,SAÚDE,ATENÇÃO BÁSICA,114269690.63,111205794.17"
"2014,6º Bimestre,SAÚDE,ASSISTENCIA HOSPITALAR E AMBULATORIAL,80990039.58,120696485.37"
"2014,6º Bimestre,SAÚDE,VIGILANCIA SANITARIA,1235848.21,1387257.48"
"2014,6º Bimestre,SAÚDE,VIGILANCIA EPIDEMIOLÓGIA,3626816.57,2766023.84"
"2014,6º Bimestre,TRABALHO,ADMINISTRAÇÃO GERAL,728579.1,842148.01"
"2014,6º Bimestre,TRABALHO,FOMENTO AO TRABALHO,120150.91,0.0"
"2014,6º Bimestre,EDUCAÇÃO,ENSINO FUNDAMENTAL,149683654.69,142280991.53"
"2014,6º Bimestre,EDUCAÇÃO,EDUCAÇÃO INFANTIL,98640903.85,59368899.69"
"2014,6º Bimestre,CULTURA,ADMINISTRAÇÃO GERAL,6632881.5,7487831.59"
"2014,6º Bimestre,CULTURA,COMUNICAÇÃO SOCIAL,201000.0,80078.02"
"2014,6º Bimestre,CULTURA,ASSISTÊNCIA A CRIANÇA E AO ADOLESCENTE,812966.81,231689.52"
"2014,6º Bimestre,CULTURA,PAT. HISTORICO, ARTÍSTICO E ARQUEOLÓGICO,-1030.0,97136.13"
"2014,6º Bimestre,CULTURA,DIFUSÃO CULTURAL,2531618.53,278894.76"
"2014,6º Bimestre,DIREITO DA CIDADANIA,DIREITOS INDIVIDUAIS, COLETIVOS E DIFUSOS,45.63,1271.21"
"2014,6º Bimestre,URBANISMO,ADMINISTRAÇÃO GERAL,18149889.82,17929089.03"
"2014,6º Bimestre,URBANISMO,NORMATIZAÇÃO E FISCALIZAÇÃO,712020.94,397486.72"
"2014,6º Bimestre,URBANISMO,INFRA-ESTRUTURA URBANA,39135297.9,25865902.33"
"2014,6º Bimestre,URBANISMO,SERVIÇOS URBANOS,14148450.69,13489416.16"
"2014,6º Bimestre,URBANISMO,TRANSPORTES COLETIVOS URBANOS,163419802.77,148187245.13"
"2014,6º Bimestre,URBANISMO,CONTROLE AMBIENTAL,0.0,0.0"
"2014,6º Bimestre,URBANISMO,RECUPERAÇÃO DE AREAS DEGRADADAS,-14.26,1839662.5"
"2014,6º Bimestre,HABITAÇÃO,HABITAÇÃO URBANA,5598703.01,787196.18"
"2014,6º Bimestre,SANEAMENTO,SANEAMENTO BÁSICO URBANO,14519633.72,22703462.54"
"2014,6º Bimestre,SANEAMENTO,CONTROLE AMBIENTAL,324032.43,570727.74"
"2014,6º Bimestre,GESTÃO AMBIENTAL,ADMINISTRAÇÃO GERAL,12063648.51,11234210.16"
"2014,6º Bimestre,GESTÃO AMBIENTAL,VIGILANCIA SANITARIA,24123.46,20829.11"
"2014,6º Bimestre,GESTÃO AMBIENTAL,INFRA-ESTRUTURA URBANA,1247085.39,241910.01"
"2014,6º Bimestre,GESTÃO AMBIENTAL,PRESERVAÇÃO E CONS AMBIENTAL,1093281.8,1079328.17"
"2014,6º Bimestre,GESTÃO AMBIENTAL,CONTROLE AMBIENTAL,4065630.17,3416080.47"
"2014,6º Bimestre,GESTÃO AMBIENTAL,RECUPERAÇÃO DE AREAS DEGRADADAS,2655759.36,5833216.72"
"2014,6º Bimestre,INDÚSTRIA,PROMOÇÃO INDUSTRIAL,334000.0,334000.0"
"2014,6º Bimestre,COMÉRCIO E SERVIÇOS,ADMINISTRAÇÃO GERAL,4463434.28,4519071.5"
"2014,6º Bimestre,COMÉRCIO E SERVIÇOS,COMUNICAÇÃO SOCIAL,30000.0,800.0"
"2014,6º Bimestre,COMÉRCIO E SERVIÇOS,COMERCIALIZAÇÃO,7484005.34,5651821.96"
"2014,6º Bimestre,COMÉRCIO E SERVIÇOS,TURISMO,247127.0,148462.39"
"2014,6º Bimestre,DESPORTO E LAZER,ADMINISTRAÇÃO GERAL,3895467.83,4425377.71"
"2014,6º Bimestre,DESPORTO E LAZER,ASSISTENCIA A CRIANÇA E AO ADOLESCENTE,96230.27,79537.7"
"2014,6º Bimestre,DESPORTO E LAZER,DESPORTO DE RENDIMENTO,7963.1,12029.45"
"2014,6º Bimestre,DESPORTO E LAZER,DESPORTO COMUNITÁRIO,122539.06,319629.2"
"2014,6º Bimestre,DESPORTO E LAZER,LAZER,3355330.69,61510.25"
"2014,6º Bimestre,ENCARGOS ESPECIAIS,SERVIÇO DA DIVIDA INTERNA,8540769.75,15816927.8"
"2014,6º Bimestre,ENCARGOS ESPECIAIS,SERVIÇO DA DIVIDA EXTERNA,4985.45,4985.45"
"2014,6º Bimestre,ENCARGOS ESPECIAIS,OUTROS ENCARGOS ESPECIAIS,29316187.23,34768064.01"
"2015,1º Bimestre,LEGISLATIVA,AÇÃO LEGISLATIVA,20510540.47,13203636.64"
"2015,1º Bimestre,ESSENCIAL A JUSTIÇA,DEFESA DO INT. PUB NO PROC JUDIC,267654.4,6437.72"
"2015,1º Bimestre,ESSENCIAL A JUSTIÇA,REPRESENTAÇÃO JUDICIAL E EXTRAJUDICIAL,1508988.8,1508988.8"
"2015,1º Bimestre,ESSENCIAL A JUSTIÇA,ADMINISTRAÇÃO GERAL,3317548.55,3317548.55"
"2015,1º Bimestre,ADMINISTRAÇÃO,PLANEJAMENTO E ORÇAMENTO,0.0,0.0"
"2015,1º Bimestre,ADMINISTRAÇÃO,ADMINISTRAÇÃO GERAL,65330397.11,55787749.7"
"2015,1º Bimestre,ADMINISTRAÇÃO,TECNOLOGIA DA INFORMAÇÃO,4545874.23,305086.13"
"2015,1º Bimestre,ADMINISTRAÇÃO,FORMAÇÃO DE RECURSOS HUMANOS,58778.5,281.35"
"2015,1º Bimestre,ADMINISTRAÇÃO,ADMINISTRAÇÃO DE RECEITAS,646939.4,38878.4"
"2015,1º Bimestre,ADMINISTRAÇÃO,COMUNICAÇÃO SOCIAL,2887500.0,20350.0"
"2015,1º Bimestre,ADMINISTRAÇÃO,ASSISTENCIA A CRIANÇA E AO ADOLESCENTE,23500.0,12000.0"
"2015,1º Bimestre,SEGURANÇA PÚBLICA,ADMINISTRAÇÃO GERAL,11229859.42,11089614.91"
"2015,1º Bimestre,SEGURANÇA PÚBLICA,POLICIAMENTO,557572.86,11419.19"
"2015,1º Bimestre,SEGURANÇA PÚBLICA,DEFESA CIVIL,0.0,0.0"
"2015,1º Bimestre,SEGURANÇA PÚBLICA,INFORMAÇÃO E INTELIGENCIA,25660.28,12761.71"
"2015,1º Bimestre,SEGURANÇA PÚBLICA,ASSISTÊNCIA A CRIANÇA E AO ADOLESCENTE,0.0,0.0"
"2015,1º Bimestre,SEGURANÇA PÚBLICA,ASSISTENCIA COMUNITARIA,19222.1,0.0"
"2015,1º Bimestre,ASSISTÊNCIA SOCIAL,ADMINISTRAÇÃO GERAL,2967848.84,121510.92"
"2015,1º Bimestre,ASSISTÊNCIA SOCIAL,COMUNICAÇÃO SOCIAL,0.0,0.0"
"2015,1º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTÊNCIA AO IDOSO,0.0,0.0"
"2015,1º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTÊNCIA AO PORTADOR DE DEFICIENCIA,36584.04,10865.27"
"2015,1º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTENCIA A CRIANÇA E AO ADOLESCENTE,3033311.18,2340019.27"
"2015,1º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTÊNCIA COMUNITARIA,13888988.64,10017555.79"
"2015,1º Bimestre,PREVIDÊNCIA SOCIAL,PREVIDENCIA DO ESTATUTÁRIO,92673591.15,92560403.11"
"2015,1º Bimestre,SAÚDE,ATENÇÃO BÁSICA,96798285.87,89392699.2"
"2015,1º Bimestre,SAÚDE,ASSISTENCIA HOSPITALAR E AMBULATORIAL,160478704.5,108124325.85"
"2015,1º Bimestre,SAÚDE,VIGILANCIA SANITARIA,1049056.18,1027276.23"
"2015,1º Bimestre,SAÚDE,VIGILANCIA EPIDEMIOLÓGIA,1201276.09,1201276.09"
"2015,1º Bimestre,TRABALHO,ADMINISTRAÇÃO GERAL,543809.7,441038.86"
"2015,1º Bimestre,TRABALHO,ASSISTÊNCIA A CRIANÇA E AD ADOLESCENTE,0.0,0.0"
"2015,1º Bimestre,TRABALHO,FOMENTO AO TRABALHO,37344.0,27492.85"
"2015,1º Bimestre,EDUCAÇÃO,ENSINO FUNDAMENTAL,120035229.86,97569647.48"
"2015,1º Bimestre,EDUCAÇÃO,EDUCAÇÃO INFANTIL,41476510.11,32650810.18"
"2015,1º Bimestre,CULTURA,ADMINISTRAÇÃO GERAL,6008354.09,5512259.05"
"2015,1º Bimestre,CULTURA,COMUNICAÇÃO SOCIAL,473280.0,324480.0"
"2015,1º Bimestre,CULTURA,ASSISTÊNCIA A CRIANÇA E AO ADOLESCENTE,0.0,0.0"
"2015,1º Bimestre,CULTURA,PAT. HISTORICO, ARTISTICO E ARQUEOLOGICO,20372.56,14392.56"
"2015,1º Bimestre,CULTURA,DIFUSÃO CULTURAL,2143206.74,605973.07"
"2015,1º Bimestre,DIREITO DA CIDADANIA,DIREITOS INDIVIDUAIS, COLETIVOS E DIFUSOS,0.0,0.0"
"2015,1º Bimestre,URBANISMO,ADMINISTRAÇÃO GERAL,15907575.3,14953196.0"
"2015,1º Bimestre,URBANISMO,NORMATIZAÇÃO E FISCALIZAÇÃO,675503.81,416829.2"
"2015,1º Bimestre,URBANISMO,COMUNICAÇÃO SOCIAL,0.0,0.0"
"2015,1º Bimestre,URBANISMO,INFRA ESTRUTURA URBANA,5902238.97,995910.7"
"2015,1º Bimestre,URBANISMO,SERVIÇOS URBANOS,13676705.31,3226445.26"
"2015,1º Bimestre,URBANISMO,TRANSPORTES COLETIVOS URBANOS,119577910.17,99828418.27"
"2015,1º Bimestre,URBANISMO,CONTROLE AMBIENTAL,0.0,0.0"
"2015,1º Bimestre,URBANISMO,RECUPERAÇÃO DE AREAS DEGRADADAS,703999.02,700000.0"
"2015,1º Bimestre,HABITAÇÃO,HABITAÇÃO URBANA,703999.02,700000.0"
"2015,1º Bimestre,SANEAMENTO,SANEAMENTO BASICO URBANO,27928957.19,9351443.83"
"2015,1º Bimestre,SANEAMENTO,CONTROLE AMBIENTAL,1698589.0,1698589.8"
"2015,1º Bimestre,GESTÃO AMBIENTAL,ADMINISTRAÇÃO GERAL,10051881.47,7930014.2"
"2015,1º Bimestre,GESTÃO AMBIENTAL,VIGILANCIA SANITARIA,3368.5,0.0"
"2015,1º Bimestre,GESTÃO AMBIENTAL,INFRA ESTRUTURA URBANA,0.0,0.0"
"2015,1º Bimestre,GESTÃO AMBIENTAL,PRESERVAÇÃO E CONS AMBIENTAL,1726870.26,252152.3"
"2015,1º Bimestre,GESTÃO AMBIENTAL,CONTROLE AMBIENTAL,2212682.59,1408.84"
"2015,1º Bimestre,GESTÃO AMBIENTAL,RECUPERAÇÃO DE AREAS DEGRADADAS,1257194.91,1257194.91"
"2015,1º Bimestre,INDÚSTRIA,PROMOÇÃO INDUSTRIAL,0.0,0.0"
"2015,1º Bimestre,COMÉRCIO E SERVIÇOS,ADMINISTRAÇÃO GERAL,3309246.6,2228654.78"
"2015,1º Bimestre,COMÉRCIO E SERVIÇOS,COMUNICAÇÃO SOCIAL,0.0,0.0"
"2015,1º Bimestre,COMÉRCIO E SERVIÇOS,COMERCIALIZAÇÃO,4972965.92,1916168.87"
"2015,1º Bimestre,COMÉRCIO E SERVIÇOS,TURISMO,19930.57,8430.57"
"2015,1º Bimestre,DESPORTO E LAZER,ADMINISTRAÇÃO GERAL,3148416.77,2904769.33"
"2015,1º Bimestre,DESPORTO E LAZER,ASSISTÊNCIA A CRIANÇA E AO ADOLESCENTE,13649.0,0.0"
"2015,1º Bimestre,DESPORTO E LAZER,DESPORTO DE RENDIMENTO,0.0,0.0"
"2015,1º Bimestre,DESPORTO E LAZER,DESPORTO COMUNITÁRIO,115479.7,0.0"
"2015,1º Bimestre,DESPORTO E LAZER,LAZER,1149808.0,0.0"
"2015,1º Bimestre,ENCARGOS ESPECIAIS,SERVIÇO DA DIVIDA INTERNA,29854332.28,16146580.87"
"2015,1º Bimestre,ENCARGOS ESPECIAIS,SERVIÇO DA DIVIDA EXTERNA,9296253.36,8296253.36"
"2015,1º Bimestre,ENCARGOS ESPECIAIS,OUTROS ENCARGOS ESPECIAIS,13273868.66,10384176.03"
"2015,2º Bimestre,LEGISLATIVA,AÇÃO LEGISLATIVA,13472197.94,15140535.7"
"2015,2º Bimestre,ESSENCIAL A JUSTIÇA,DEFESA DO INT. PUB NO PROC JUDIC,281071.54,249506.32"
"2015,2º Bimestre,ESSENCIAL A JUSTIÇA,REPRESENTAÇÃO JUDICIAL E EXTRAJUDICIAL,1490328.25,1440308.25"
"2015,2º Bimestre,ESSENCIAL A JUSTIÇA,ADMINISTRAÇÃO GERAL,3538455.25,3471875.32"
"2015,2º Bimestre,ADMINISTRAÇÃO,PLANEJAMENTO E ORÇAMENTO,0.0,0.0"
"2015,2º Bimestre,ADMINISTRAÇÃO,ADMINISTRAÇÃO GERAL,60570863.87,62262243.9"
"2015,2º Bimestre,ADMINISTRAÇÃO,TECNOLOGIA DA INFORMAÇÃO,13490173.2,6806757.64"
"2015,2º Bimestre,ADMINISTRAÇÃO,FORMAÇÃO DE RECURSOS HUMANOS,90728.76,30036.3"
"2015,2º Bimestre,ADMINISTRAÇÃO,ADMINISTRAÇÃO DE RECEITAS,926999.33,591562.0"
"2015,2º Bimestre,ADMINISTRAÇÃO,COMUNICAÇÃO SOCIAL,2821500.0,2050519.92"
"2015,2º Bimestre,ADMINISTRAÇÃO,ASSISTENCIA A CRIANÇA E AO ADOLESCENTE,20000.0,21500.0"
"2015,2º Bimestre,SEGURANÇA PÚBLICA,ADMINISTRAÇÃO GERAL,12146259.11,12049329.63"
"2015,2º Bimestre,SEGURANÇA PÚBLICA,POLICIAMENTO,537014.56,483390.7"
"2015,2º Bimestre,SEGURANÇA PÚBLICA,DEFESA CIVIL,0.0,0.0"
"2015,2º Bimestre,SEGURANÇA PÚBLICA,INFORMAÇÃO E INTELIGÊNCIA,23524.31,25426.36"
"2015,2º Bimestre,SEGURANÇA PÚBLICA,ASSISTÊNCIA A CRIANÇA E AD ADOLESCENTE,3007.9,0.0"
"2015,2º Bimestre,SEGURANÇA PÚBLICA,ASSISTENCIA COMUNITARIA,14433.81,17283.36"
"2015,2º Bimestre,ASSISTÊNCIA SOCIAL,ADMINISTRAÇÃO GERAL,2321209.9,2227104.61"
"2015,2º Bimestre,ASSISTÊNCIA SOCIAL,COMUNICAÇÃO SOCIAL,0.0,0.0"
"2015,2º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTÊNCIA AO IDOSO,428720.0,-50854.75"
